"id","url","title","rating","user_rated","chapters","views","bookmarked","last_update"
3686,https://www.mgeko.cc/manga/bosss-blatant-taste/,Boss’s Blatant Taste,"0.0","0","5-eng-li","26 K","51","3 years"
3687,https://www.mgeko.cc/manga/billionaire-player-comics/,Billionaire Player,"2.0","1","298-eng-li","909 K","654","2 years, 3 months"
3688,https://www.mgeko.cc/manga/regressor-instruction-manual-mg1/,Regressor Instruction Manual,"4.4","41","118-eng-li","5.0 M","7.0 K","10 hours, 37 minutes"
3689,https://www.mgeko.cc/manga/reality-quest/,Reality Quest,"4.3","25","141-eng-li","8.3 M","6.6 K","3 days, 9 hours"
3690,https://www.mgeko.cc/manga/yuuyake-trip/,Yuuyake Trip,"0.0","0","1-eng-li","22 K","67","3 years"
3691,https://www.mgeko.cc/manga/lillian-of-turin/,Lillian of Turin,"0.0","0","41-eng-li","249 K","387","1 year, 8 months"
3692,https://www.mgeko.cc/manga/praising-a-lousy-hero/,Praising a Lousy Hero,"1.0","1","23-eng-li","110 K","194","3 years"
3693,https://www.mgeko.cc/manga/the-hidden-saint-comic/,The Hidden Saint,"0.0","0","28-eng-li","109 K","228","2 years, 8 months"
3694,https://www.mgeko.cc/manga/never-die-extra/,Never Die Extra,"5.0","1","59-eng-li","1.7 M","3.1 K","1 year, 4 months"
3695,https://www.mgeko.cc/manga/saint-of-black-kite-the-banished-healer-masters-dark-magic-with-abundant-magical-power/,SAINT OF BLACK KITE~ THE BANISHED HEALER MASTERS DARK MAGIC WITH ABUNDANT MAGICAL POWER,"0.0","0","17-5-eng-li","927 K","2.5 K","7 months"
3696,https://www.mgeko.cc/manga/wolfs-lies/,Wolf’s Lies,"0.0","0","34-eng-li","21 K","48","1 year"
3697,https://www.mgeko.cc/manga/i-m-cultivating-draconic-veins-in-china/,I'm cultivating draconic veins in china,"0.0","0","10-eng-li","140 K","480","2 years, 9 months"
3698,https://www.mgeko.cc/manga/ha-buk-paengs-youngest-son/,Ha Buk Paeng’s youngest son,"3.6","20","157-eng-li","4.5 M","4.3 K","2 days, 12 hours"
3699,https://www.mgeko.cc/manga/one-armed-amy/,One-Armed Amy,"5.0","1","1-eng-li","38 K","169","3 years"
3700,https://www.mgeko.cc/manga/the-story-of-my-experience-with-a-doppelganger-on-the-way-home-from-the-supermart/,The Story of My Experience with a Doppelgänger on the way Home from the SuperMart.,"0.0","0","4-eng-li","29 K","79","3 years"
3701,https://www.mgeko.cc/manga/heeran-love-song/,Heeran Love Song,"0.0","0","40-eng-li","318 K","231","2 years, 1 month"
3702,https://www.mgeko.cc/manga/no-entry-mr-grim-reaper/,No Entry Mr Grim Reaper,"0.0","0","12-eng-li","33 K","91","3 years"
3703,https://www.mgeko.cc/manga/quest-supremacy-mg1/,Quest Supremacy,"3.8","33","163-eng-li","7.1 M","6.2 K","6 days, 9 hours"
3704,https://www.mgeko.cc/manga/disaster-boy/,Disaster Boy,"0.0","0","3-eng-li","54 K","237","3 years"
3705,https://www.mgeko.cc/manga/the-second-coming-of-the-sword-spirit/,The Second Coming Of The Sword Spirit,"0.0","0","1-eng-li","68 K","239","3 years"
3706,https://www.mgeko.cc/manga/i-lost-the-leash-of-the-yandere-male-lead/,I Lost the Leash of the Yandere Male Lead,"0.0","0","54-eng-li","302 K","466","1 year, 10 months"
3707,https://www.mgeko.cc/manga/damasare-uragirarete-shokei-sareta-watashi-ga-dare-wo-shinji-rareru-to-iu-nodesho/,Damasare Uragirarete Shokei Sareta Watashi Ga… Dare wo Shinji Rareru To iu Nodesho,"0.0","0","16-2-eng-li","251 K","612","1 year, 11 months"
3708,https://www.mgeko.cc/manga/saikyou-kensei-no-mahou-shugyou-level-99-no-status-wo-tamotta-mama-level-1-kara-yarinaosu/,Saikyou Kensei no Mahou Shugyou: Level 99 no Status wo Tamotta Mama Level 1 kara Yarinaosu,"0.0","0","9-eng-li","684 K","2.0 K","1 year, 6 months"
3709,https://www.mgeko.cc/manga/the-many-weaknesses-of-ayaka-the-yankee-jk/,The Many Weaknesses of Ayaka the Yankee JK,"5.0","1","40-eng-li","443 K","772","2 years, 2 months"
3710,https://www.mgeko.cc/manga/one-hit-teachermaster-baek-mg1/,"One Hit Teacher, Master Baek","4.8","9","99-eng-li","4.7 M","5.7 K","1 year, 1 month"
3711,https://www.mgeko.cc/manga/ive-become-a-rogue-lord-in-a-world-where-only-i-can-level-up/,I’ve Become a Rogue Lord in a World Where Only I Can Level Up,"5.0","1","17-eng-li","1.2 M","3.2 K","4 months, 3 weeks"
3712,https://www.mgeko.cc/manga/born-as-the-villainess-daughter/,Born as the Villainess’ Daughter,"3.0","2","90-eng-li","513 K","803","2 months, 2 weeks"
3713,https://www.mgeko.cc/manga/gangho-daeran-life-and-punishment/,Gangho Daeran: Life and Punishment (The Great Chaos of Martial World),"1.0","1","35-eng-li","505 K","714","2 years, 6 months"
3714,https://www.mgeko.cc/manga/the-strongest-black-knight-has-changed-jobs-to-a-battle-maid/,The strongest black knight has changed jobs to a battle maid,"0.0","0","1-eng-li","25 K","211","3 years, 1 month"
3715,https://www.mgeko.cc/manga/invincible-at-the-startsdw/,Invincible at the Start,"4.6","13","118-5-eng-li","6.5 M","5.8 K","8 months, 2 weeks"
3716,https://www.mgeko.cc/manga/me-a-saint-nay-i-am-a-villainess-therefore-i-shall-have-the-honor-of-preventing-this-tpk/,"Me, a Saint? Nay, I am a Villainess! ~Therefore, I shall have the honor of preventing this TPK~","0.0","0","1-eng-li","41 K","349","3 years, 1 month"
3717,https://www.mgeko.cc/manga/the-dragon-slaying-knight-longs-for-a-clean-slate-after-kissing-the-evil-dragon/,The Dragon-Slaying Knight Longs For A Clean Slate After Kissing The Evil Dragon,"0.0","0","12-eng-li","278 K","935","2 years, 3 months"
3718,https://www.mgeko.cc/manga/the-archmage-could-only-rely-on-the-lady-for-the-journey-to-restore-his-magic/,The Archmage Could Only Rely On The Lady For The Journey To Restore His Magic,"0.0","0","1-eng-li","130 K","506","3 years, 1 month"
3719,https://www.mgeko.cc/manga/the-magic-chef-of-ice-and-fire/,The Magic Chef of Ice and Fire (New),"0.0","0","111-eng-li","853 K","1.1 K","1 year, 6 months"
3720,https://www.mgeko.cc/manga/im-the-bugs-pendant/,I’m the bug’s Pendant,"0.0","0","22-eng-li","204 K","300","2 years, 8 months"
3721,https://www.mgeko.cc/manga/wbr/,Wind Breaker (Japan),"5.0","3","161-eng-li","1.3 M","1.1 K","1 week, 3 days"
3722,https://www.mgeko.cc/manga/the-bethlem-of-magicians/,The Bethlem of Magicians,"0.0","0","4-eng-li","50 K","242","3 years"
3723,https://www.mgeko.cc/manga/a-middle-aged-man-who-returned-from-another-world-becomes-unrivaled-in-the-apocalyptic-world/,A Middle-aged Man Who Returned From Another World Becomes Unrivaled In The Apocalyptic World,"0.0","0","7-eng-li","462 K","1.4 K","1 year, 3 months"
3724,https://www.mgeko.cc/manga/i-don-t-want-to-work-anymore-i-quit-being-an-adventurer-even-if-you-treat-me-better-now-i-won-t-do-it-i-will-never-work-again/,"""I… Don't Want to Work Anymore"" I Quit Being an Adventurer. Even if You Treat Me Better Now, I Won't Do It. I Will NEVER Work Again","4.0","5","23-eng-li","1.3 M","2.1 K","3 months, 1 week"
3725,https://www.mgeko.cc/manga/shikkoku-tsukai-no-saikyou-yuusha/,Shikkoku Tsukai no Saikyou Yuusha,"3.0","4","85-eng-li","390 K","993","6 days, 21 hours"
3726,https://www.mgeko.cc/manga/kesaran-nanigashi-ja-keitto-shop/,Soup shop in a small Finnish village,"0.0","0","6-eng-li","49 K","170","3 years"
3727,https://www.mgeko.cc/manga/pendant-of-the-nymph/,Pendant of the Nymph,"5.0","1","210-eng-li","934 K","1.0 K","1 year, 2 months"
3728,https://www.mgeko.cc/manga/winning-shot/,Winning Shot,"2.3","3","50-eng-li","559 K","880","1 year, 3 months"
3729,https://www.mgeko.cc/manga/xten/,XTen,"4.0","1","106-eng-li","488 K","696","3 months, 1 week"
3730,https://www.mgeko.cc/manga/apocalyptic-forecast/,Apocalyptic Forecast,"0.0","0","109-eng-li","1.0 M","1.5 K","11 months, 3 weeks"
3731,https://www.mgeko.cc/manga/hoshikiri-no-kenshi/,Star Slashing Swordsman,"0.0","0","8-eng-li","248 K","1.2 K","1 year, 11 months"
3732,https://www.mgeko.cc/manga/black-cat-and-soldier-mg1/,Black Cat and Soldier,"0.0","0","37-eng-li","233 K","551","2 years, 2 months"
3733,https://www.mgeko.cc/manga/the-reincarnation-record-of-bocchi/,The Reincarnation Record of Bocchi,"5.0","1","9-eng-li","323 K","1.1 K","2 years, 6 months"
3734,https://www.mgeko.cc/manga/would-you-like-to-hold-my-hand/,Would you like to hold my hand?,"0.0","0","3-eng-li","14 K","42","3 years"
3735,https://www.mgeko.cc/manga/my-fake-girlfriends-are-using-me-as-a-shield/,My Fake Girlfriends are using me as a Shield,"3.3","4","92-eng-li","688 K","897","2 weeks"
3736,https://www.mgeko.cc/manga/dark-hole-another-survivor/,Dark Hole: Another Survivor,"0.0","0","10-eng-li","243 K","573","3 years"
3737,https://www.mgeko.cc/manga/der-werwolf/,Der Werwolf,"0.0","0","40-5-eng-li","403 K","647","1 year, 11 months"
3738,https://www.mgeko.cc/manga/me-the-heavenly-destined-villain-mg1/,"Me, The Heavenly Destined Villain","4.6","89","204-eng-li","7.9 M","6.8 K","4 days, 16 hours"
3739,https://www.mgeko.cc/manga/villain-derby/,Villain Derby,"0.0","0",oneshot-eng-li,"38 K","131","3 years, 1 month"
3740,https://www.mgeko.cc/manga/another-beginning-with-the-guhuo-bird/,Another beginning with the Guhuo bird,"0.0","0","35-eng-li","458 K","879","1 year, 7 months"
3741,https://www.mgeko.cc/manga/where-are-you-looking-manager/,"Where Are You Looking, Manager?","3.0","4","137-eng-li","1.9 M","1.7 K","6 months"
3742,https://www.mgeko.cc/manga/dead-ringer/,Dead Ringer,"0.0","0","7-eng-li","64 K","243","2 years, 4 months"
3743,https://www.mgeko.cc/manga/in-this-life-i-will-raise-you-well-your-majesty-mg1/,"In This Life, I Will Raise You Well, Your Majesty!","4.0","5","120-eng-li","1.4 M","1.8 K","2 months"
3744,https://www.mgeko.cc/manga/population-zero/,Population Zero,"0.0","0","45-eng-li","271 K","431","2 years, 8 months"
3745,https://www.mgeko.cc/manga/i-am-supreme/,I Am Supreme,"0.0","0","17.fixed-eng-li","261 K","484","2 years, 11 months"
3746,https://www.mgeko.cc/manga/seoul-stations-necromancer/,Seoul Station’s Necromancer,"3.2","14","150-eng-li","6.8 M","8.3 K","1 month, 2 weeks"
3747,https://www.mgeko.cc/manga/second-life-producer/,Second Life Producer,"4.5","4","164-eng-li","2.0 M","2.1 K","3 days, 18 hours"
3748,https://www.mgeko.cc/manga/growing-tired-of-the-lazy-high-elf-life-after-120-years/,Growing Tired of the Lazy High Elf Life After 120 Years,"5.0","4","32-eng-li","1.2 M","3.0 K","4 months, 1 week"
3749,https://www.mgeko.cc/manga/all-roundermh/,All Rounder,"0.0","0","81-eng-li","2.9 M","4.8 K","7 months, 1 week"
3750,https://www.mgeko.cc/manga/the-day-when-plants-awakened-super-god/,"From That Day Onwards, Plants Becomes Super God!","0.0","0","3-eng-li","89 K","362","2 years, 9 months"
3751,https://www.mgeko.cc/manga/northern-train-x47/,Northern Train X47,"0.0","0","24-eng-li","288 K","625","1 year, 11 months"
3752,https://www.mgeko.cc/manga/gof-of-wine/,God Of Wine,"0.0","0","80-eng-li","259 K","632","1 year, 3 months"
3753,https://www.mgeko.cc/manga/confinement-king/,Confinement King,"0.0","0","15-eng-li","672 K","1.5 K","1 year, 1 month"
3754,https://www.mgeko.cc/manga/emilones-temptation-labyrinth/,Emilone’s Temptation Labyrinth,"0.0","0","1-eng-li","46 K","260","3 years, 1 month"
3755,https://www.mgeko.cc/manga/yuuki-no-adabana/,Kyuuki no Adabana,"0.0","0","9-eng-li","161 K","583","2 years, 7 months"
3756,https://www.mgeko.cc/manga/return-of-the-invincible-patriarch/,Return of the Invincible Patriarch,"5.0","1","60-eng-li","853 K","1.2 K","1 year, 9 months"
3757,https://www.mgeko.cc/manga/blood-strike-death-god-s-game/,Blood Strike: Death God’s Game,"0.0","0","1-eng-li","59 K","445","3 years, 1 month"
3758,https://www.mgeko.cc/manga/shinigami-no-hatsukoi-botsuraku-kazoku-no-reijou-wa-ai-wo-shiranai-shinigami-ni-totsugu/,Shinigami no hatsukoi ~Botsuraku Kazoku no Reijou wa Ai wo Shiranai Shinigami ni Totsugu,"0.0","0","4-eng-li","37 K","150","3 years"
3759,https://www.mgeko.cc/manga/tsubekasaru-maous-retry/,Tsubekasaru Maou’s Retry,"0.0","0","2-eng-li","170 K","963","2 years, 10 months"
3760,https://www.mgeko.cc/manga/my-sister-is-a-superstars/,My Sister Is A SuperStar,"4.0","4","242-eng-li","2.2 M","1.3 K","3 months"
3761,https://www.mgeko.cc/manga/burnout-shock/,BurnOut Shock,"0.0","0","76-eng-li","1.1 M","1.6 K","1 year, 3 months"
3762,https://www.mgeko.cc/manga/my-adelia/,My Adelia,"0.0","0","34-eng-li","115 K","281","2 years, 2 months"
3763,https://www.mgeko.cc/manga/heavenly-demon-cultivation-simulation-mg1/,Heavenly Demon Cultivation Simulation,"4.1","43","141-eng-li","7.1 M","7.7 K","3 days, 11 hours"
3764,https://www.mgeko.cc/manga/gimai-seikatsu/,Days with my Step Sister,"3.5","2","22-1-eng-li","504 K","791","1 month, 2 weeks"
3765,https://www.mgeko.cc/manga/i-m-worried-that-my-brother-is-too-gentle/,I’m Worried that My Brother is Too Gentle,"0.0","0","66-eng-li","279 K","530","1 year, 3 months"
3766,https://www.mgeko.cc/manga/the-prime-immortal-magic/,The Prime Immortal Magic,"0.0","0","142-eng-li","1.1 M","1.0 K","1 year, 3 months"
3767,https://www.mgeko.cc/manga/if-i-were-you/,If I Were You,"0.0","0","50-eng-li","124 K","155","1 year, 8 months"
3768,https://www.mgeko.cc/manga/akuyaku-wa-kois-shicha-dame-desu-ka/,Akuyaku wa Kois Shicha Dame Desu ka?,"0.0","0","3-eng-li","46 K","159","3 years, 1 month"
3769,https://www.mgeko.cc/manga/strongest-circle-of-friends-in-the-immortal-realm/,Strongest Circle of Friends in the Immortal Realm,"0.0","0","3-eng-li","73 K","266","3 years, 1 month"
3770,https://www.mgeko.cc/manga/unparalleled-under-the-heaven/,Unparalleled Under The Heaven,"0.0","0","18-eng-li","98 K","187","2 years, 9 months"
3771,https://www.mgeko.cc/manga/monster-dukes-daughter2/,Monster Duke’s Daughter,"0.0","0","142-eng-li","661 K","1.0 K","4 months, 2 weeks"
3772,https://www.mgeko.cc/manga/the-scholar-warriorasd/,The Scholar Warrior,"3.5","2","72-eng-li","2.1 M","3.0 K","1 year"
3773,https://www.mgeko.cc/manga/undefeatedi/,Undefeated Ranker,"0.0","0","80-eng-li","2.0 M","3.1 K","1 year, 2 months"
3774,https://www.mgeko.cc/manga/corporal-punishment-teacher/,Corporal Punishment Teacher,"0.0","0","13-eng-li","123 K","178","2 years, 11 months"
3775,https://www.mgeko.cc/manga/my-first-love-childhood-friend-is-back-as-a-zombie/,My first love childhood friend is back as a zombie!?,"0.0","0","7.5-eng-li","142 K","416","1 year, 3 months"
3776,https://www.mgeko.cc/manga/from-now-on-romance/,"From Now On, Romance","0.0","0","12-eng-li","69 K","210","2 years, 7 months"
3777,https://www.mgeko.cc/manga/the-death-of-baron-werther/,The Death Of Baron Werther,"0.0","0","13-eng-li","67 K","122","2 years, 10 months"
3778,https://www.mgeko.cc/manga/adventures-of-an-undead-who-became-paladin/,Adventures of an Undead Who Became Paladin,"5.0","1","188-eng-li","2.2 M","1.8 K","9 months, 2 weeks"
3779,https://www.mgeko.cc/manga/onimotsu-to-yobareta-tensei-hime-wa-shoukan-yuusha-ni-koi-wo-shite-seijo-ni-narimashita/,"Onimotsu to Yobareta Tensei Hime wa, Shoukan Yuusha ni Koi wo Shite Seijo ni Narimashita","0.0","0","4.1-eng-li","115 K","458","2 years, 8 months"
3780,https://www.mgeko.cc/manga/i-will-remove-them-from-my-life/,I Will Remove Them From My Life,"0.0","0","67-eng-li","386 K","704","1 year, 5 months"
3781,https://www.mgeko.cc/manga/rule-as-a-monarch-under-the-skirts/,Rule As A Monarch Under The Skirts,"0.0","0","31-eng-li","450 K","892","2 years, 8 months"
3782,https://www.mgeko.cc/manga/tale-of-destruction/,Tale of Destruction,"0.0","0","5-eng-li","124 K","321","2 years, 10 months"
3783,https://www.mgeko.cc/manga/dog-collar/,Dog Collar,"0.0","0","15-eng-li","214 K","386","2 years, 8 months"
3784,https://www.mgeko.cc/manga/parenting-diary-of-the-strongest-dr/,Parenting diary of the strongest dragon who suddenly became a dad,"5.0","2","24-5-eng-li","394 K","1.3 K","4 months, 3 weeks"
3785,https://www.mgeko.cc/manga/became-king-after-being-bitten/,Became King After Being Bitten,"5.0","1","98-eng-li","1.8 M","2.5 K","7 months, 3 weeks"
3786,https://www.mgeko.cc/manga/item-official/,Item,"5.0","2","108-eng-li","556 K","670","2 years, 8 months"
3787,https://www.mgeko.cc/manga/chaotic-sword-god-remake/,Chaotic Sword God (Remake),"4.0","4","167-eng-li","4.0 M","1.7 K","2 days, 14 hours"
3788,https://www.mgeko.cc/manga/return-of-the-legendary-spear-knight-lois/,Return of the Legendary Spear Knight,"3.1","36","150-eng-li","10 M","10 K","6 days, 23 hours"
3789,https://www.mgeko.cc/manga/the-0th-wizard/,The 0th Wizard,"0.0","0","9-eng-li","91 K","315","3 years"
3790,https://www.mgeko.cc/manga/end-rollback/,End Rollback,"0.0","0","3-eng-li","125 K","437","2 years, 11 months"
3791,https://www.mgeko.cc/manga/the-nonviolence-group/,The Nonviolence Group,"0.0","0","28-eng-li","37 K","81","3 years, 1 month"
3792,https://www.mgeko.cc/manga/mairimashita-iruma-kun/,Mairimashita! Iruma-Kun,"4.0","14","373-eng-li","5.8 M","2.2 K","2 days, 19 hours"
3793,https://www.mgeko.cc/manga/dhm-dungeon-harem-master/,DHM – Dungeon + Harem + Master,"0.0","0","20-eng-li","440 K","932","1 year, 1 month"
3794,https://www.mgeko.cc/manga/the-great-venerable-demon-has-returned/,The Great Venerable Demon Has Returned,"0.0","0","22-eng-li","626 K","1.0 K","2 years, 11 months"
3795,https://www.mgeko.cc/manga/the-charm-of-soul-pets/,The Charm of Soul Pets,"5.0","1","69-1-eng-li","1.1 M","1.3 K","2 years, 7 months"
3796,https://www.mgeko.cc/manga/am-i-invincible/,Am I Invincible,"3.8","11","231-eng-li","5.8 M","3.4 K","13 hours, 27 minutes"
3797,https://www.mgeko.cc/manga/the-strongest-body-refiner-in-history/,The Strongest Body Refiner in History,"0.0","0","130-eng-li","1.8 M","1.6 K","1 year, 8 months"
3798,https://www.mgeko.cc/manga/the-strongest-characters-in-the-world-are-obsessed-with-me/,The Strongest Characters in the World are Obsessed With Me,"0.0","0","78-eng-li","945 K","1.2 K","1 year, 8 months"
3799,https://www.mgeko.cc/manga/kekkon-ga-zentei-no-lovecome/,Kekkon ga Zentei no Lovecome,"0.0","0","1-eng-li","66 K","307","3 years, 1 month"
3800,https://www.mgeko.cc/manga/return-of-the-legends/,Return of the Legend,"3.5","37","151-eng-li","10 M","7.4 K","8 hours, 34 minutes"
3801,https://www.mgeko.cc/manga/sss-class-gacha-hunter22/,SSS-Class Gacha Hunter,"3.6","18","113-eng-li","4.4 M","5.9 K","1 month"
3802,https://www.mgeko.cc/manga/fast-break/,Fast Break,"0.0","0","6-eng-li","108 K","197","3 years, 1 month"
3803,https://www.mgeko.cc/manga/souzoki-tantei/,The Hyena Has Seven Lives,"0.0","0","1-eng-li","27 K","143","3 years, 1 month"
3804,https://www.mgeko.cc/manga/the-first-sword-of-earth/,The First Sword Of Earth,"4.0","7","259-eng-li","2.2 M","1.9 K","2 months"
3805,https://www.mgeko.cc/manga/dragon-star-master/,Dragon Star Master,"0.0","0","17-eng-li","253 K","463","2 years, 12 months"
3806,https://www.mgeko.cc/manga/supreme-master/,The Supreme Master,"4.5","2","80-eng-li","503 K","699","1 year, 4 months"
3807,https://www.mgeko.cc/manga/uicheon-doryonggi/,Uicheon Doryonggi,"0.0","0","1-eng-li","58 K","186","3 years, 1 month"
